day,direction,fvg_confirm_time,entry_time,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2021-11-09,SHORT,2021-11-09 10:00:00-05:00,2021-11-09 10:15:00-05:00,16253.2,16375.6,16008.400000000001,2021-11-09 23:45:00-05:00,16168.6,EOD,0.6912,691.18
2021-11-10,LONG,2021-11-10 10:00:00-05:00,2021-11-10 11:15:00-05:00,16164.3,16118.3,16256.3,2021-11-10 12:30:00-05:00,16118.3,SL,-1.0,-1000.0
2021-11-11,SHORT,2021-11-11 12:15:00-05:00,2021-11-11 12:30:00-05:00,16059.1,16084.5,16008.300000000001,2021-11-11 14:30:00-05:00,16084.5,SL,-1.0,-1000.0
2021-11-15,SHORT,2021-11-15 10:15:00-05:00,2021-11-15 10:30:00-05:00,16190.4,16236.6,16097.999999999998,2021-11-15 12:15:00-05:00,16097.999999999998,TP,2.0,2000.0
2021-11-16,LONG,2021-11-16 11:15:00-05:00,2021-11-16 12:00:00-05:00,16288.1,16236.3,16391.700000000004,2021-11-16 23:45:00-05:00,16297.4,EOD,0.1795,179.54
2021-11-17,LONG,2021-11-17 10:45:00-05:00,2021-11-17 12:15:00-05:00,16327.6,16316.5,16349.800000000001,2021-11-17 12:15:00-05:00,16316.5,SL,-1.0,-1000.0
2021-11-18,SHORT,2021-11-18 10:15:00-05:00,2021-11-18 10:30:00-05:00,16355.4,16401.9,16262.399999999996,2021-11-18 11:30:00-05:00,16401.9,SL,-1.0,-1000.0
2021-11-19,LONG,2021-11-19 10:00:00-05:00,2021-11-19 10:15:00-05:00,16578.9,16569.9,16596.9,2021-11-19 10:15:00-05:00,16569.9,SL,-1.0,-1000.0
2021-11-22,LONG,2021-11-22 10:00:00-05:00,2021-11-22 10:45:00-05:00,16736.1,16723.1,16762.1,2021-11-22 10:45:00-05:00,16723.1,SL,-1.0,-1000.0
2021-11-23,SHORT,2021-11-23 10:15:00-05:00,2021-11-23 15:45:00-05:00,16320.1,16411.3,16137.700000000003,2021-11-23 23:45:00-05:00,16288.4,EOD,0.3476,347.59
2021-11-24,LONG,2021-11-24 11:15:00-05:00,2021-11-24 14:00:00-05:00,16278.1,16259.0,16316.300000000001,2021-11-24 14:00:00-05:00,16316.300000000001,TP,2.0,2000.0
2021-11-25,LONG,2021-11-25 10:00:00-05:00,2021-11-25 10:45:00-05:00,16418.6,16410.4,16434.999999999993,2021-11-25 10:45:00-05:00,16410.4,SL,-1.0,-1000.0
2021-11-26,SHORT,2021-11-26 11:00:00-05:00,2021-11-26 12:15:00-05:00,16132.6,16146.4,16105.000000000002,2021-11-26 12:15:00-05:00,16105.000000000002,TP,2.0,2000.0
2021-11-30,LONG,2021-11-30 10:00:00-05:00,2021-11-30 10:15:00-05:00,16416.4,16368.9,16511.400000000005,2021-11-30 10:30:00-05:00,16368.9,SL,-1.0,-1000.0
2021-12-01,LONG,2021-12-01 11:00:00-05:00,2021-12-01 11:45:00-05:00,16363.0,16337.5,16414.0,2021-12-01 11:45:00-05:00,16414.0,TP,2.0,2000.0
2021-12-02,LONG,2021-12-02 11:15:00-05:00,2021-12-02 11:30:00-05:00,15948.2,15903.3,16038.000000000004,2021-12-02 11:30:00-05:00,15903.3,SL,-1.0,-1000.0
2021-12-06,LONG,2021-12-06 10:15:00-05:00,2021-12-06 10:30:00-05:00,15750.7,15679.0,15894.100000000002,2021-12-06 10:45:00-05:00,15679.0,SL,-1.0,-1000.0
2021-12-08,LONG,2021-12-08 11:30:00-05:00,2021-12-08 12:15:00-05:00,16315.5,16310.0,16326.5,2021-12-08 12:15:00-05:00,16310.0,SL,-1.0,-1000.0
2021-12-09,SHORT,2021-12-09 10:30:00-05:00,2021-12-09 10:45:00-05:00,16307.4,16341.8,16238.6,2021-12-09 11:15:00-05:00,16341.8,SL,-1.0,-1000.0
2021-12-10,SHORT,2021-12-10 10:45:00-05:00,2021-12-10 11:30:00-05:00,16237.7,16311.7,16089.7,2021-12-10 15:30:00-05:00,16311.7,SL,-1.0,-1000.0
2021-12-13,SHORT,2021-12-13 10:30:00-05:00,2021-12-13 10:45:00-05:00,16238.1,16316.1,16082.1,2021-12-13 16:00:00-05:00,16082.1,TP,2.0,2000.0
2021-12-14,SHORT,2021-12-14 11:00:00-05:00,2021-12-14 11:15:00-05:00,15830.7,15882.3,15727.500000000004,2021-12-14 14:45:00-05:00,15882.3,SL,-1.0,-1000.0
2021-12-15,SHORT,2021-12-15 11:15:00-05:00,2021-12-15 13:45:00-05:00,15849.8,15866.3,15816.8,2021-12-15 13:45:00-05:00,15816.8,TP,2.0,2000.0
2021-12-16,SHORT,2021-12-16 10:00:00-05:00,2021-12-16 10:15:00-05:00,16189.8,16247.0,16075.399999999998,2021-12-16 11:00:00-05:00,16075.399999999998,TP,2.0,2000.0
2021-12-17,LONG,2021-12-17 10:45:00-05:00,2021-12-17 11:30:00-05:00,15825.0,15752.3,15970.400000000001,2021-12-17 16:45:00-05:00,15844.7,EOD,0.271,270.98
2021-12-20,LONG,2021-12-20 15:00:00-05:00,2021-12-20 15:30:00-05:00,15613.6,15594.6,15651.6,2021-12-20 15:30:00-05:00,15594.6,SL,-1.0,-1000.0
2021-12-21,SHORT,2021-12-21 10:00:00-05:00,2021-12-21 10:15:00-05:00,15708.7,15739.7,15646.7,2021-12-21 10:15:00-05:00,15646.7,TP,2.0,2000.0
2021-12-22,LONG,2021-12-22 10:45:00-05:00,2021-12-22 13:30:00-05:00,16071.0,16017.5,16178.0,2021-12-22 15:45:00-05:00,16178.0,TP,2.0,2000.0
2021-12-23,LONG,2021-12-23 10:15:00-05:00,2021-12-23 10:30:00-05:00,16260.9,16252.2,16278.299999999997,2021-12-23 10:30:00-05:00,16278.299999999997,TP,2.0,2000.0
2021-12-28,SHORT,2021-12-28 11:30:00-05:00,2021-12-28 11:45:00-05:00,16547.8,16551.3,16540.8,2021-12-28 11:45:00-05:00,16551.3,SL,-1.0,-1000.0
2021-12-29,SHORT,2021-12-29 10:15:00-05:00,2021-12-29 10:30:00-05:00,16460.5,16526.3,16328.900000000001,2021-12-29 15:30:00-05:00,16526.3,SL,-1.0,-1000.0
2021-12-30,LONG,2021-12-30 10:15:00-05:00,2021-12-30 10:45:00-05:00,16556.2,16515.4,16637.8,2021-12-30 15:00:00-05:00,16515.4,SL,-1.0,-1000.0
2022-01-05,SHORT,2022-01-05 11:45:00-05:00,2022-01-05 12:00:00-05:00,16152.7,16182.2,16093.7,2022-01-05 12:30:00-05:00,16093.7,TP,2.0,2000.0
2022-01-06,LONG,2022-01-06 10:30:00-05:00,2022-01-06 15:30:00-05:00,15765.0,15663.7,15967.599999999999,2022-01-06 23:45:00-05:00,15798.3,EOD,0.3287,328.73
2022-01-10,SHORT,2022-01-10 10:00:00-05:00,2022-01-10 11:15:00-05:00,15282.9,15331.2,15186.299999999997,2022-01-10 11:15:00-05:00,15331.2,SL,-1.0,-1000.0
2022-01-11,LONG,2022-01-11 10:15:00-05:00,2022-01-11 10:30:00-05:00,15594.9,15560.7,15663.299999999997,2022-01-11 10:30:00-05:00,15560.7,SL,-1.0,-1000.0
2022-01-12,SHORT,2022-01-12 10:45:00-05:00,2022-01-12 11:30:00-05:00,15919.5,15989.1,15780.3,2022-01-12 23:45:00-05:00,15861.1,EOD,0.8391,839.08
2022-01-13,SHORT,2022-01-13 10:15:00-05:00,2022-01-13 10:30:00-05:00,15888.1,15951.9,15760.500000000002,2022-01-13 10:45:00-05:00,15760.500000000002,TP,2.0,2000.0
2022-01-14,LONG,2022-01-14 11:45:00-05:00,2022-01-14 12:00:00-05:00,15549.6,15483.8,15681.200000000003,2022-01-14 12:45:00-05:00,15483.8,SL,-1.0,-1000.0
2022-01-17,LONG,2022-01-17 18:45:00-05:00,2022-01-17 21:45:00-05:00,15582.5,15576.7,15594.099999999999,2022-01-17 21:45:00-05:00,15576.7,SL,-1.0,-1000.0
2022-01-18,LONG,2022-01-18 10:15:00-05:00,2022-01-18 10:30:00-05:00,15392.9,15345.4,15487.9,2022-01-18 10:45:00-05:00,15345.4,SL,-1.0,-1000.0
2022-01-19,SHORT,2022-01-19 10:30:00-05:00,2022-01-19 12:15:00-05:00,15307.2,15370.4,15180.800000000003,2022-01-19 14:15:00-05:00,15180.800000000003,TP,2.0,2000.0
2022-01-20,LONG,2022-01-20 10:45:00-05:00,2022-01-20 11:15:00-05:00,15298.1,15287.1,15320.1,2022-01-20 11:15:00-05:00,15287.1,SL,-1.0,-1000.0
2022-01-21,LONG,2022-01-21 10:45:00-05:00,2022-01-21 11:45:00-05:00,14702.6,14644.4,14819.000000000002,2022-01-21 12:15:00-05:00,14644.4,SL,-1.0,-1000.0
2022-01-24,SHORT,2022-01-24 11:45:00-05:00,2022-01-24 12:45:00-05:00,13950.1,14034.3,13781.700000000003,2022-01-24 13:00:00-05:00,14034.3,SL,-1.0,-1000.0
2022-01-25,SHORT,2022-01-25 10:00:00-05:00,2022-01-25 10:15:00-05:00,14148.8,14224.0,13998.399999999998,2022-01-25 10:30:00-05:00,14224.0,SL,-1.0,-1000.0
2022-01-26,SHORT,2022-01-26 10:30:00-05:00,2022-01-26 11:00:00-05:00,14432.3,14459.3,14378.3,2022-01-26 11:00:00-05:00,14378.3,TP,2.0,2000.0
2022-01-27,SHORT,2022-01-27 10:30:00-05:00,2022-01-27 10:45:00-05:00,14280.0,14416.2,14007.599999999999,2022-01-27 13:15:00-05:00,14007.599999999999,TP,2.0,2000.0
2022-01-28,LONG,2022-01-28 11:00:00-05:00,2022-01-28 14:15:00-05:00,14098.7,13971.5,14353.100000000002,2022-01-28 15:45:00-05:00,14353.100000000002,TP,2.0,2000.0
2022-02-02,SHORT,2022-02-02 10:30:00-05:00,2022-02-02 10:45:00-05:00,15096.8,15112.8,15064.8,2022-02-02 10:45:00-05:00,15112.8,SL,-1.0,-1000.0
2022-02-03,LONG,2022-02-03 10:15:00-05:00,2022-02-03 10:45:00-05:00,14771.0,14724.1,14864.8,2022-02-03 11:15:00-05:00,14724.1,SL,-1.0,-1000.0
2022-02-04,SHORT,2022-02-04 10:45:00-05:00,2022-02-04 11:15:00-05:00,14554.4,14574.4,14514.4,2022-02-04 11:15:00-05:00,14514.4,TP,2.0,2000.0
2022-02-07,SHORT,2022-02-07 11:45:00-05:00,2022-02-07 12:00:00-05:00,14629.4,14682.7,14522.799999999997,2022-02-07 13:45:00-05:00,14682.7,SL,-1.0,-1000.0
2022-02-09,LONG,2022-02-09 12:45:00-05:00,2022-02-09 13:00:00-05:00,14983.2,14963.4,15022.800000000003,2022-02-09 14:00:00-05:00,15022.800000000003,TP,2.0,2000.0
2022-02-10,LONG,2022-02-10 10:00:00-05:00,2022-02-10 11:00:00-05:00,14906.9,14840.1,15040.499999999998,2022-02-10 12:45:00-05:00,14840.1,SL,-1.0,-1000.0
2022-02-14,LONG,2022-02-14 11:30:00-05:00,2022-02-14 11:45:00-05:00,14326.7,14282.1,14415.900000000001,2022-02-14 13:30:00-05:00,14282.1,SL,-1.0,-1000.0
2022-02-15,LONG,2022-02-15 10:45:00-05:00,2022-02-15 11:00:00-05:00,14525.9,14509.6,14558.499999999998,2022-02-15 11:00:00-05:00,14558.499999999998,TP,2.0,2000.0
2022-02-16,LONG,2022-02-16 10:45:00-05:00,2022-02-16 11:15:00-05:00,14441.0,14436.4,14450.2,2022-02-16 11:15:00-05:00,14436.4,SL,-1.0,-1000.0
2022-02-18,SHORT,2022-02-18 10:30:00-05:00,2022-02-18 14:30:00-05:00,14102.5,14149.4,14008.7,2022-02-18 15:00:00-05:00,14149.4,SL,-1.0,-1000.0
2022-02-25,LONG,2022-02-25 10:45:00-05:00,2022-02-25 11:00:00-05:00,14037.8,13996.6,14120.199999999997,2022-02-25 11:15:00-05:00,14120.199999999997,TP,2.0,2000.0
2022-02-28,LONG,2022-02-28 10:45:00-05:00,2022-02-28 12:00:00-05:00,14188.8,14099.6,14367.199999999997,2022-02-28 12:30:00-05:00,14099.6,SL,-1.0,-1000.0
2022-03-01,SHORT,2022-03-01 11:45:00-05:00,2022-03-01 12:45:00-05:00,14091.6,14151.1,13972.6,2022-03-01 14:15:00-05:00,13972.6,TP,2.0,2000.0
2022-03-04,LONG,2022-03-04 12:15:00-05:00,2022-03-04 12:30:00-05:00,13831.4,13790.3,13913.6,2022-03-04 13:00:00-05:00,13913.6,TP,2.0,2000.0
2022-03-08,LONG,2022-03-08 11:00:00-05:00,2022-03-08 11:15:00-05:00,13235.8,13186.5,13334.399999999998,2022-03-08 11:15:00-05:00,13186.5,SL,-1.0,-1000.0
2022-03-09,LONG,2022-03-09 12:45:00-05:00,2022-03-09 13:00:00-05:00,13718.6,13676.7,13802.4,2022-03-09 13:45:00-05:00,13676.7,SL,-1.0,-1000.0
2022-03-10,SHORT,2022-03-10 10:45:00-05:00,2022-03-10 13:45:00-05:00,13516.4,13518.9,13511.4,2022-03-10 13:45:00-05:00,13518.9,SL,-1.0,-1000.0
2022-03-16,LONG,2022-03-16 10:15:00-04:00,2022-03-16 12:45:00-04:00,13755.3,13726.3,13813.3,2022-03-16 12:45:00-04:00,13726.3,SL,-1.0,-1000.0
2022-03-17,LONG,2022-03-17 10:00:00-04:00,2022-03-17 10:15:00-04:00,13959.9,13895.7,14088.299999999997,2022-03-17 10:30:00-04:00,13895.7,SL,-1.0,-1000.0
2022-03-18,LONG,2022-03-18 10:00:00-04:00,2022-03-18 10:30:00-04:00,14148.1,14073.6,14297.1,2022-03-18 12:30:00-04:00,14297.1,TP,2.0,2000.0
2022-03-21,SHORT,2022-03-21 10:00:00-04:00,2022-03-21 10:45:00-04:00,14322.7,14443.7,14080.7,2022-03-21 11:15:00-04:00,14443.7,SL,-1.0,-1000.0
2022-03-23,LONG,2022-03-23 10:15:00-04:00,2022-03-23 10:45:00-04:00,14556.9,14495.4,14679.9,2022-03-23 12:00:00-04:00,14679.9,TP,2.0,2000.0
2022-03-25,SHORT,2022-03-25 11:15:00-04:00,2022-03-25 12:15:00-04:00,14663.7,14751.7,14487.7,2022-03-25 14:45:00-04:00,14751.7,SL,-1.0,-1000.0
2022-03-28,SHORT,2022-03-28 11:45:00-04:00,2022-03-28 12:30:00-04:00,14778.6,14834.0,14667.800000000001,2022-03-28 13:15:00-04:00,14834.0,SL,-1.0,-1000.0
2022-03-29,SHORT,2022-03-29 10:15:00-04:00,2022-03-29 10:30:00-04:00,15107.15,15156.9,15007.65,2022-03-29 11:15:00-04:00,15156.9,SL,-1.0,-1000.0
2022-03-30,SHORT,2022-03-30 11:00:00-04:00,2022-03-30 12:00:00-04:00,15165.65,15210.9,15075.15,2022-03-30 15:00:00-04:00,15075.15,TP,2.0,2000.0
2022-03-31,SHORT,2022-03-31 12:15:00-04:00,2022-03-31 13:45:00-04:00,15021.1,15050.6,14962.1,2022-03-31 15:00:00-04:00,15050.6,SL,-1.0,-1000.0
2022-04-01,SHORT,2022-04-01 11:30:00-04:00,2022-04-01 14:30:00-04:00,14837.15,14857.4,14796.65,2022-04-01 14:45:00-04:00,14857.4,SL,-1.0,-1000.0
2022-04-04,LONG,2022-04-04 10:00:00-04:00,2022-04-04 10:15:00-04:00,15031.15,14995.45,15102.549999999997,2022-04-04 11:00:00-04:00,15102.549999999997,TP,2.0,2000.0
2022-04-05,SHORT,2022-04-05 10:15:00-04:00,2022-04-05 10:45:00-04:00,14977.6,15071.9,14789.000000000002,2022-04-05 15:45:00-04:00,14789.000000000002,TP,2.0,2000.0
2022-04-06,SHORT,2022-04-06 10:00:00-04:00,2022-04-06 10:30:00-04:00,14514.3,14537.55,14467.8,2022-04-06 10:30:00-04:00,14467.8,TP,2.0,2000.0
2022-04-07,SHORT,2022-04-07 10:45:00-04:00,2022-04-07 11:00:00-04:00,14487.05,14515.3,14430.55,2022-04-07 11:00:00-04:00,14430.55,TP,2.0,2000.0
2022-04-08,LONG,2022-04-08 11:00:00-04:00,2022-04-08 11:15:00-04:00,14453.45,14386.2,14587.95,2022-04-08 13:45:00-04:00,14386.2,SL,-1.0,-1000.0
2022-04-11,SHORT,2022-04-11 10:30:00-04:00,2022-04-11 13:00:00-04:00,14119.7,14144.55,14070.000000000004,2022-04-11 14:15:00-04:00,14070.000000000004,TP,2.0,2000.0
2022-04-12,LONG,2022-04-12 10:00:00-04:00,2022-04-12 10:15:00-04:00,14222.95,14177.55,14313.750000000004,2022-04-12 10:30:00-04:00,14177.55,SL,-1.0,-1000.0
2022-04-13,LONG,2022-04-13 11:15:00-04:00,2022-04-13 11:45:00-04:00,14143.8,14069.05,14293.3,2022-04-13 23:45:00-04:00,14262.05,EOD,1.5819,1581.94
2022-04-14,SHORT,2022-04-14 10:15:00-04:00,2022-04-14 10:30:00-04:00,14082.55,14118.55,14010.55,2022-04-14 12:00:00-04:00,14010.55,TP,2.0,2000.0
2022-04-18,LONG,2022-04-18 10:15:00-04:00,2022-04-18 10:45:00-04:00,13935.3,13869.25,14067.399999999998,2022-04-18 11:15:00-04:00,13869.25,SL,-1.0,-1000.0
2022-04-20,SHORT,2022-04-20 10:00:00-04:00,2022-04-20 10:15:00-04:00,14114.25,14130.2,14082.349999999999,2022-04-20 10:15:00-04:00,14082.349999999999,TP,2.0,2000.0
2022-04-21,SHORT,2022-04-21 10:15:00-04:00,2022-04-21 10:30:00-04:00,14182.4,14209.85,14127.499999999998,2022-04-21 10:45:00-04:00,14127.499999999998,TP,2.0,2000.0
2022-04-22,SHORT,2022-04-22 11:45:00-04:00,2022-04-22 12:30:00-04:00,13551.85,13623.1,13409.35,2022-04-22 14:45:00-04:00,13409.35,TP,2.0,2000.0
2022-04-25,LONG,2022-04-25 10:30:00-04:00,2022-04-25 10:45:00-04:00,13385.6,13311.15,13534.500000000002,2022-04-25 11:00:00-04:00,13311.15,SL,-1.0,-1000.0
2022-04-27,SHORT,2022-04-27 10:15:00-04:00,2022-04-27 10:30:00-04:00,13040.3,13181.7,12757.499999999996,2022-04-27 12:15:00-04:00,13181.7,SL,-1.0,-1000.0
2022-04-29,SHORT,2022-04-29 10:30:00-04:00,2022-04-29 11:45:00-04:00,13257.65,13355.65,13061.65,2022-04-29 13:45:00-04:00,13061.65,TP,2.0,2000.0
2022-05-02,LONG,2022-05-02 10:30:00-04:00,2022-05-02 10:45:00-04:00,12971.85,12826.85,13261.85,2022-05-02 12:45:00-04:00,12826.85,SL,-1.0,-1000.0
2022-05-03,LONG,2022-05-03 11:15:00-04:00,2022-05-03 11:45:00-04:00,13081.8,13035.15,13175.099999999999,2022-05-03 12:00:00-04:00,13035.15,SL,-1.0,-1000.0
2022-05-04,SHORT,2022-05-04 10:00:00-04:00,2022-05-04 12:15:00-04:00,13033.65,13090.65,12919.65,2022-05-04 12:30:00-04:00,13090.65,SL,-1.0,-1000.0
2022-05-06,LONG,2022-05-06 10:15:00-04:00,2022-05-06 10:30:00-04:00,12670.15,12555.05,12900.35,2022-05-06 11:15:00-04:00,12900.35,TP,2.0,2000.0
2022-05-09,SHORT,2022-05-09 10:30:00-04:00,2022-05-09 10:45:00-04:00,12350.55,12425.8,12200.05,2022-05-09 15:30:00-04:00,12200.05,TP,2.0,2000.0
2022-05-10,SHORT,2022-05-10 10:45:00-04:00,2022-05-10 13:30:00-04:00,12360.8,12433.3,12215.8,2022-05-10 13:30:00-04:00,12433.3,SL,-1.0,-1000.0
2022-05-11,SHORT,2022-05-11 11:00:00-04:00,2022-05-11 11:15:00-04:00,12319.45,12406.95,12144.45,2022-05-11 12:45:00-04:00,12144.45,TP,2.0,2000.0
2022-05-12,LONG,2022-05-12 11:00:00-04:00,2022-05-12 11:15:00-04:00,12030.25,11940.05,12210.650000000001,2022-05-12 11:45:00-04:00,11940.05,SL,-1.0,-1000.0
2022-05-13,LONG,2022-05-13 10:00:00-04:00,2022-05-13 14:00:00-04:00,12241.6,12198.35,12328.1,2022-05-13 14:45:00-04:00,12328.1,TP,2.0,2000.0
2022-05-16,SHORT,2022-05-16 10:45:00-04:00,2022-05-16 11:30:00-04:00,12284.15,12367.4,12117.65,2022-05-16 14:15:00-04:00,12367.4,SL,-1.0,-1000.0
2022-05-17,SHORT,2022-05-17 10:45:00-04:00,2022-05-17 11:00:00-04:00,12367.65,12407.25,12288.449999999999,2022-05-17 11:15:00-04:00,12407.25,SL,-1.0,-1000.0
2022-05-19,LONG,2022-05-19 11:45:00-04:00,2022-05-19 12:15:00-04:00,12004.3,11945.95,12120.999999999996,2022-05-19 12:30:00-04:00,11945.95,SL,-1.0,-1000.0
2022-05-23,LONG,2022-05-23 10:30:00-04:00,2022-05-23 10:45:00-04:00,11873.0,11842.1,11934.8,2022-05-23 10:45:00-04:00,11842.1,SL,-1.0,-1000.0
2022-05-24,SHORT,2022-05-24 10:00:00-04:00,2022-05-24 11:45:00-04:00,11678.45,11744.5,11546.350000000002,2022-05-24 12:00:00-04:00,11744.5,SL,-1.0,-1000.0
2022-05-25,LONG,2022-05-25 10:30:00-04:00,2022-05-25 10:45:00-04:00,11865.45,11834.3,11927.750000000004,2022-05-25 11:30:00-04:00,11834.3,SL,-1.0,-1000.0
2022-05-27,LONG,2022-05-27 10:15:00-04:00,2022-05-27 10:45:00-04:00,12551.6,12520.55,12613.700000000003,2022-05-27 11:00:00-04:00,12520.55,SL,-1.0,-1000.0
2022-05-30,LONG,2022-05-30 11:30:00-04:00,2022-05-30 11:45:00-04:00,12804.2,12787.8,12837.000000000004,2022-05-30 12:00:00-04:00,12787.8,SL,-1.0,-1000.0
2022-05-31,LONG,2022-05-31 10:45:00-04:00,2022-05-31 11:00:00-04:00,12603.45,12565.4,12679.550000000003,2022-05-31 11:30:00-04:00,12565.4,SL,-1.0,-1000.0
2022-06-03,SHORT,2022-06-03 10:45:00-04:00,2022-06-03 12:45:00-04:00,12610.55,12634.15,12563.349999999999,2022-06-03 13:00:00-04:00,12634.15,SL,-1.0,-1000.0
2022-06-06,LONG,2022-06-06 10:15:00-04:00,2022-06-06 11:00:00-04:00,12750.55,12750.05,12751.55,2022-06-06 11:00:00-04:00,12750.05,SL,-1.0,-1000.0
2022-06-07,LONG,2022-06-07 10:30:00-04:00,2022-06-07 11:30:00-04:00,12582.15,12513.15,12720.15,2022-06-07 15:30:00-04:00,12720.15,TP,2.0,2000.0
2022-06-09,SHORT,2022-06-09 11:00:00-04:00,2022-06-09 11:30:00-04:00,12586.75,12627.2,12505.849999999999,2022-06-09 13:30:00-04:00,12505.849999999999,TP,2.0,2000.0
2022-06-10,SHORT,2022-06-10 10:00:00-04:00,2022-06-10 14:45:00-04:00,11946.8,12048.3,11743.8,2022-06-10 16:45:00-04:00,11857.3,EOD,0.8818,881.77
2022-06-13,SHORT,2022-06-13 10:15:00-04:00,2022-06-13 12:00:00-04:00,11445.9,11486.9,11363.9,2022-06-13 12:30:00-04:00,11486.9,SL,-1.0,-1000.0
2022-06-14,LONG,2022-06-14 13:15:00-04:00,2022-06-14 13:30:00-04:00,11362.95,11330.95,11426.95,2022-06-14 13:30:00-04:00,11330.95,SL,-1.0,-1000.0
2022-06-15,SHORT,2022-06-15 10:45:00-04:00,2022-06-15 11:00:00-04:00,11477.05,11499.8,11431.55,2022-06-15 11:30:00-04:00,11499.8,SL,-1.0,-1000.0
2022-06-16,SHORT,2022-06-16 10:15:00-04:00,2022-06-16 22:30:00-04:00,11224.7,11237.45,11199.2,2022-06-16 22:30:00-04:00,11237.45,SL,-1.0,-1000.0
2022-06-17,SHORT,2022-06-17 10:30:00-04:00,2022-06-17 11:00:00-04:00,11183.5,11246.35,11057.8,2022-06-17 11:15:00-04:00,11246.35,SL,-1.0,-1000.0
2022-06-21,LONG,2022-06-21 10:00:00-04:00,2022-06-21 11:45:00-04:00,11588.5,11559.8,11645.900000000001,2022-06-21 14:00:00-04:00,11559.8,SL,-1.0,-1000.0
2022-06-22,LONG,2022-06-22 10:00:00-04:00,2022-06-22 15:30:00-04:00,11534.05,11495.15,11611.849999999999,2022-06-22 19:00:00-04:00,11495.15,SL,-1.0,-1000.0
2022-06-23,LONG,2022-06-23 10:45:00-04:00,2022-06-23 11:00:00-04:00,11665.95,11632.55,11732.750000000004,2022-06-23 11:30:00-04:00,11632.55,SL,-1.0,-1000.0
2022-06-24,LONG,2022-06-24 10:00:00-04:00,2022-06-24 11:15:00-04:00,11944.9,11929.4,11975.9,2022-06-24 11:15:00-04:00,11975.9,TP,2.0,2000.0
2022-06-27,SHORT,2022-06-27 12:15:00-04:00,2022-06-27 13:00:00-04:00,12069.7,12092.35,12024.400000000001,2022-06-27 13:30:00-04:00,12024.400000000001,TP,2.0,2000.0
2022-06-29,SHORT,2022-06-29 12:15:00-04:00,2022-06-29 13:00:00-04:00,11637.15,11668.15,11575.15,2022-06-29 13:45:00-04:00,11668.15,SL,-1.0,-1000.0
2022-06-30,SHORT,2022-06-30 10:00:00-04:00,2022-06-30 10:30:00-04:00,11384.45,11415.45,11322.45,2022-06-30 10:30:00-04:00,11415.45,SL,-1.0,-1000.0
2022-07-01,SHORT,2022-07-01 10:30:00-04:00,2022-07-01 10:45:00-04:00,11434.7,11451.45,11401.2,2022-07-01 10:45:00-04:00,11451.45,SL,-1.0,-1000.0
2022-07-04,SHORT,2022-07-04 10:15:00-04:00,2022-07-04 10:30:00-04:00,11518.35,11525.1,11504.85,2022-07-04 11:00:00-04:00,11525.1,SL,-1.0,-1000.0
2022-07-05,SHORT,2022-07-05 11:15:00-04:00,2022-07-05 11:30:00-04:00,11486.55,11505.15,11449.349999999999,2022-07-05 11:30:00-04:00,11505.15,SL,-1.0,-1000.0
2022-07-06,LONG,2022-07-06 13:15:00-04:00,2022-07-06 14:00:00-04:00,11808.1,11796.5,11831.300000000001,2022-07-06 14:00:00-04:00,11796.5,SL,-1.0,-1000.0
2022-07-07,LONG,2022-07-07 12:00:00-04:00,2022-07-07 12:15:00-04:00,12051.65,12037.4,12080.15,2022-07-07 12:30:00-04:00,12080.15,TP,2.0,2000.0
2022-07-08,LONG,2022-07-08 10:30:00-04:00,2022-07-08 10:45:00-04:00,12088.9,12037.65,12191.4,2022-07-08 12:30:00-04:00,12037.65,SL,-1.0,-1000.0
2022-07-11,LONG,2022-07-11 13:15:00-04:00,2022-07-11 14:00:00-04:00,11933.95,11904.85,11992.150000000001,2022-07-11 14:30:00-04:00,11904.85,SL,-1.0,-1000.0
2022-07-12,SHORT,2022-07-12 10:00:00-04:00,2022-07-12 10:15:00-04:00,11831.65,11943.05,11608.85,2022-07-12 23:45:00-04:00,11785.1,EOD,0.4179,417.86
2022-07-13,LONG,2022-07-13 10:45:00-04:00,2022-07-13 11:00:00-04:00,11751.45,11643.7,11966.95,2022-07-13 19:30:00-04:00,11643.7,SL,-1.0,-1000.0
2022-07-14,LONG,2022-07-14 11:45:00-04:00,2022-07-14 12:00:00-04:00,11651.5,11628.9,11696.7,2022-07-14 12:15:00-04:00,11628.9,SL,-1.0,-1000.0
2022-07-15,LONG,2022-07-15 11:15:00-04:00,2022-07-15 11:30:00-04:00,11948.8,11922.3,12001.8,2022-07-15 12:00:00-04:00,11922.3,SL,-1.0,-1000.0
2022-07-18,LONG,2022-07-18 11:45:00-04:00,2022-07-18 12:45:00-04:00,12130.05,12114.8,12160.55,2022-07-18 13:00:00-04:00,12114.8,SL,-1.0,-1000.0
2022-07-20,LONG,2022-07-20 10:30:00-04:00,2022-07-20 13:00:00-04:00,12361.55,12318.2,12448.249999999996,2022-07-20 15:00:00-04:00,12448.249999999996,TP,2.0,2000.0
2022-07-21,LONG,2022-07-21 11:00:00-04:00,2022-07-21 11:15:00-04:00,12443.85,12418.15,12495.250000000002,2022-07-21 11:30:00-04:00,12495.250000000002,TP,2.0,2000.0
